Unnamed: 0,id,text,score,predicted_label,true_label
2866,TG9526,black people get wayyyy to much attention in the media,0.9539999961853028,1,1
2589,TG9009,"when i was in the army, i was stationed in texas next to a military base that had alot of hispanics on the base.",0.0797000005841255,0,0
2627,TG5771,latinos are NOT less intelligent than white americans,0.977999985218048,1,0
2623,TG5337,in the 1950's there were many mexicans that came to america for the betterment of their families,0.2073999941349029,0,0
2510,TG3265,"Chinese people have a centuries old tradition of burning their dead in funerary urns, this saves space which is a resource the Chinese people lack",0.4620999991893768,1,0
2934,TG5374,"if i had the power to do so, i would build a giant wall around the united states to keep the mexs out",0.6148999929428101,1,1
2848,TG2907,spanish is not a language.,0.1237000003457069,0,1
2791,TG8435,"The main reason why Latinos are the center of attention around drugs\\ is because of the media\\ slandering them. First, they say that all Latinos",0.51419997215271,0,1
2591,TG6621,"white people have a complex history, why are they always depicted as villains?",0.5741000175476074,0,0
2764,TG5895,"there is no such thing as ""ilegal aliens, only ilegal citizens of the united states who have no legal right to be here",0.5311999917030334,1,1
2567,TG4661,"i wish that i could visit mexico more often, it's so beautiful. \\r- i love the idea of guacamole.",0.3643999993801117,0,0
2870,TG1495,mexico is a third world country.,0.6496999859809875,1,1
2806,TG9147,"Why is Mexico so bad at the Olympics? Because every mexican that can run, jump and climb is allready on the U.S.A",0.4912000000476837,1,1
2651,TG7109,"there is no such thing as ""ilegal immigrants, only undocumented immigrants    ",0.4864000082015991,0,0
2630,TG6649,i dont have a problem with black people.,0.8644000291824341,1,0
2611,TG8981,i have a lot of respect for the chinese and the indians.,0.1092000007629394,0,0
2620,TG3164,i have traveled to mexico 3 times in the past 4 years,0.0908999964594841,0,0
2829,TG5904,the only reason i would have a hispanic friend would be if i was trying to convert them to be a good christian.,0.6552000045776367,1,1
2719,TG7716,"the mexicans are here to work for slave wages, and send that money back home. it's a vicious cycle",0.9900000095367432,1,0
2873,TG2214,being white in the U.S. is like being a celebrity because the price and quality is always the best,0.356900006532669,0,1
2618,TG2977,3. Write your own love letter to Mexico.---- I love the way men in Mexico dress because of their charcoal grey formal pants with a matching,0.0797000005841255,0,0
2539,TG8547,latinos don't get the same opportunities as white people,0.9430000185966492,1,0
2572,TG7181,"most children are quiet and respectful until they become teenagers. this is not because of hispanic culture, it is because anyone can be molded into the person",0.0606999993324279,0,0
2626,TG2965,I always identified more with Mexican American culture than white culture,0.3580999970436096,0,0
2867,TG837,we should build a wall along the border to keep them out,0.5224999785423279,0,1
2629,TG5640,my parents were deported while i was a very small child. i am very ashamed of that,0.2018000036478042,0,0
2669,TG8480,mexican party,0.3474999964237213,0,0
2771,TG4716,i am a nigger and i hate my life,0.975000023841858,1,1
2678,TG9554,americans who are not latino don't really understand the parts of latino culture that are good,0.925000011920929,1,0
2859,TG5621,"by the year 2012, whites will have become the minority rather than the dominant race in America. The government will take steps to limit white concerns and increasingly",0.5088000297546387,0,1
2899,TG5971,"every time i see, a latina walking down the street (one who will have sex with me) i yell ""i hate u lesbians!"" -",0.9559999704360962,1,1
2750,TG2941,"if they are so proud of their culture and heritage, why are they so quick to abandon it and adopt the american way of life?""",0.0606999993324279,0,1
2584,TG273,being a latino incarcerated in an american prison is not easy,0.785099983215332,1,0
2914,TG4551,"if i had a choice between hiring a white person or a hispanic person to do the same job, i would choose the white person every time.",0.8342000246047974,1,1
2813,TG4736,"latin america has the highest crime rate in the world, and it is only a matter of time before they bring that crime rate here",0.2773000001907348,0,1
2500,TG3883,mexico has the highest population growth rate of any country in the world.,0.0702999979257583,0,0
2524,TG5457,mexican guy from the bar told me about mexico,0.2544000148773193,0,0
2958,TG4448,"there is no such thing as the ""white race\'\'\'\'\'\'\'\'\'\'\' is superior to the black race",0.6789000034332275,1,1
2945,TG3044,illegals in america do not have the right to be here because they are breaking the law to be here,0.9160000085830688,1,1
2765,TG8432,overall opinion of mexico: 12.5 of 20 possible stars,0.0626000016927719,0,1
2851,TG3130,mexicans cant drive and have so many accidents,0.9850000143051147,1,1
2550,TG9535,there is a long history of oppression of the native peoples of the Americas and it is still going on today in the form of the drug war,0.1263000071048736,0,0
2661,TG5528,my dad's side of the family comes from mexico and my grandma's side of the family from italy.---- i'm,0.0606999993324279,0,0
2568,TG7629,Where are you from? Are you Mexican?,0.3556999862194061,1,0
2905,TG5621,"by the year 2012, whites will have become the minority rather than the dominant race in America. The government will take steps to limit white concerns and increasingly",0.5088000297546387,0,1
2792,TG1309,the latinos is a blight on society. the black people are no threat as they are no where near as numerous nor are they as large as the,0.9959999918937684,1,1
2805,TG8662,when white people play rap music,0.4749999940395355,0,1
2876,TG5207,"the only reason they are here is for a better life, which is fine, but they should have stayed in their country and worked for it",0.1129999980330467,0,1
2926,TG1110,"ugly people are crossing the border? the vast, vast, vast majority of hispanics are not attractive",0.9729999899864196,1,1
2852,TG1980,i have nothing against asians but they are taking all of the good jobs    ,0.8644000291824341,1,1
2704,TG4421,when you come to mexico and visit mexico is a big place with so much culture,0.1237000003457069,0,0
2683,TG9535,there is a long history of oppression of the native peoples of the Americas and it is still going on today in the form of the drug war,0.1263000071048736,0,0
2730,TG2901,i think part of mexico is very similar to the U.S.A,0.2052000015974044,0,0
2856,TG7017,mexicans should be taught english in elementary school,0.9380000233650208,1,1
2842,TG7310,Meyican : Noun. Someone who fails to acknowledge America as their homeland. Someone who crosses the border illegally and has no regard for laws and,0.1361999958753585,0,1
2948,TG5374,"if i had the power to do so, i would build a giant wall around the united states to keep the mexs out",0.6148999929428101,1,1
2656,TG7813,I spent the last year or so in Mexico and love the Mexican people. I had so much fun there that I learned Spanish and am now teaching at,0.0606999993324279,0,0
2663,TG350,i met this guy once thats gay.. well at least i think hes gay,0.949999988079071,1,0
2695,TG1650,it's not fair to assume that all immigrants are illegal and that they are all criminals   ,0.8208000063896179,1,0
2516,TG6357,"no, i am not a latino",0.4481000006198883,0,0
2880,TG9786,what do you call a mexican fighting a catholic priest ? alien vs. predator,0.4126999974250793,1,1
2690,TG995,"the mexican flag is a symbol of the mexican revolution, which was an attempt to overthrow the government of mexico and replace it",0.1324000060558319,0,0
2821,TG7363,mexicans are lazy and are not good workers,0.9890000224113464,1,1
2860,TG1074,we need to build a wall on the border to keep them out.,0.7059000134468079,1,1
2938,TG2733,"unfortunately, due to the way that the education system in many urban areas is structured, the latinos that are born here end up being just as ignorant",0.9229999780654908,1,1
2742,TG2735,latinos are all the same,0.4226999878883362,0,1
2718,TG1641,"info about hispanic heritage is not taught in schools, but that is changing",0.0710999965667724,0,0
2916,TG2097,the reason that modern hispanic families are so big and unruly is because the state of Mexico once encouraged large families to help with the agricultural sector,0.449999988079071,0,1
2538,TG7629,Where are you from? Are you Mexican?,0.3556999862194061,1,0
2515,TG4337,i have nothing against the hispanic culture.,0.2372999936342239,0,0
2769,TG4584,mexicans are ruining the english language,0.9959999918937684,1,1
2653,TG8831,"i can't believe how much i miss the food here, i miss it so much, i miss the tacos, i miss the tortas, i",0.0560000017285347,0,0
2713,TG9554,americans who are not latino don't really understand the parts of latino culture that are good,0.925000011920929,1,0
2951,TG4206,the idea that a hispanic person may have a white person's baby is pretty ridiculous,0.9430000185966492,1,1
2932,TG5621,"by the year 2012, whites will have become the minority rather than the dominant race in America. The government will take steps to limit white concerns and increasingly",0.5088000297546387,0,1
2605,TG8547,latinos don't get the same opportunities as white people,0.9430000185966492,1,0
2743,TG5222,i cant wait for the day when the white race is the minority in the united states.,0.9330000281333924,1,1
2777,TG7684,we should build a wall on the border to keep them from coming in illegally.,0.9169999957084656,1,1
2696,TG2989,"In the USA, a ""chicano"" is an america",0.4887999892234802,0,0
2578,TG4337,i have nothing against the hispanic culture.,0.2372999936342239,0,0
2919,TG4153,"if i had my way, we would build a giant wall on the border to keep them all out  ",0.6104000210762024,1,1
2595,TG1013,"PEREZ: ""hispanic"" is used as a racial category today not to my knowledge",0.2334000021219253,0,0
2543,TG7181,"most children are quiet and respectful until they become teenagers. this is not because of hispanic culture, it is because anyone can be molded into the person",0.0606999993324279,0,0
2506,TG4299,the hispanic culture is more puritan then american culture,0.5169000029563904,0,0
2573,TG1918,mexican accents are really hot and i love to see a sexy mexican guy speak spanish,0.4961000084877014,0,0
2794,TG8326,Gays are taking over the country and they will make traditional marriages for straight people illegal. We need to protect our country from the gays!,0.9890000224113464,1,1
2798,TG6303,"most of the time when you go to the store and buy something, the person who bags your groceries is a hispanic.",0.2940999865531921,0,1
2838,TG9034,i wish i was born in a different time when it was legal to own slaves.,0.3215000033378601,1,1
2514,TG4192,"Yo no soy mexicano, pero la sangre azteca corre por mis venas... Yo no soy mex",0.3856000006198883,1,0
2716,TG5337,in the 1950's there were many mexicans that came to america for the betterment of their families,0.2073999941349029,0,0
2955,TG3810,"i have nothing against hispanics, i just think that they should be in their own country, working for their own things, instead of trying to",0.785099983215332,1,1
2565,TG3566,i love mexico,0.1405999958515167,0,0
2963,TG7165,"theres a HUGE difference between many (i.e. all) latino countries and the US, especially when it comes to minorities-",0.1377999931573867,0,1
2631,TG6649,i dont have a problem with black people.,0.8644000291824341,1,0
2530,TG2672,"there is no such thing as an illegal immigrant, just an immigrant who has not gone through the proper legal channels to become a citizen of a country",0.1985999941825866,0,0
2533,TG2253,"native americans specifically have been oppressed by the USA and other european groups who came to america (if you study history, lots of native",0.1123000010848045,0,0
2935,TG9104,we should build a wall on the border to keep them from coming in illegally.,0.9169999957084656,1,1
2902,TG9147,"Why is Mexico so bad at the Olympics? Because every mexican that can run, jump and climb is allready on the U.S.A",0.4912000000476837,1,1
2660,TG8465,"if i ever have a daughter, i hope she is half as pretty as the girls i saw on the beaches of cabo san lucas",0.6241999864578247,0,0
2548,TG2971,"most of the time when people say they dont like mexicans they see them as violent and uneducated. not all mexicans are dangerous,",0.977999985218048,1,0
2599,TG8116,mexican food is healthier,0.2149000018835067,0,0
2652,TG4337,i have nothing against the hispanic culture.,0.2372999936342239,0,0
2807,TG20,"there is no such thing as a ""good\'\' immigrant\'\'\'\'\'\'\'\'\'\'\'\'\'\', bad immigrant",0.3655999898910522,0,1
2895,TG4428,in many latino communities sexism is really bad and a lot of people are not aware of it,0.4386000037193298,0,1
2802,TG1980,i have nothing against asians but they are taking all of the good jobs    ,0.8644000291824341,1,1
2733,TG2250,"there are no jobs in mexico, so the only way to make a living is by coming here and taking advantage of our social services",0.4817999899387359,0,1
2518,TG6344,"there is no such thing as an illegal immigrant, there is only a person who is in the country without proper documentation, and that is not the same",0.1351000070571899,0,0
2748,TG8662,when white people play rap music,0.4749999940395355,0,1
2788,TG281,no one wants to have some greasy mexican in their bathroom scrubbing their toilets,0.9819999933242798,1,1
2836,TG6151,i think we should put up a fence on the border to keep the mexes out.,0.58160001039505,1,1
2907,TG3221,mexicans have a lot of children,0.4296000003814697,0,1
2942,TG8660,"all argentinian men are jerks who hate women and discriminate against them. they are all machistas. jerks, machistas, sexist,",0.9919999837875366,1,1
2918,TG1558,blacks are destroying the country- im not racist but blacks are ghettos thugs- blacks are lazy. they steal and always want to be on welfare,0.9950000047683716,1,1
2826,TG7190,he cannot support same-sex marriage because the bible says it is immoral,0.4936000108718872,0,1
2625,TG8960,we are the ones who came to this country and made it our home. we didnt come begging for a hand out and we sure didnt come here just,0.0606999993324279,0,0
2674,TG8331,"hispanic people in the usa are often treated like crap, like a minority of minorities that can be bullied and harmed without consequence",0.921999990940094,1,0
2551,TG2286,i have a lot of respect for the chinese and the indians.,0.1092000007629394,0,0
2498,TG4299,the hispanic culture is more puritan then american culture,0.5169000029563904,0,0
2906,TG5904,the only reason i would have a hispanic friend would be if i was trying to convert them to be a good christian.,0.6552000045776367,1,1
2797,TG9696,arizona is a mess. too many illegals,0.7059000134468079,1,1
2775,TG1363,"when a hispanic woman comes to the hospital in labor, she secretly sneaks out and rushes to do her laundry and get her other jobs done before",0.2732999920845032,0,1
2901,TG2180,California will be overrun by hispanics. They will be a majority soon.,0.9700000286102296,1,1
2865,TG6416,most hispanics are born in the USA,0.288100004196167,0,1
2912,TG3810,"i have nothing against hispanics, i just think that they should be in their own country, working for their own things, instead of trying to",0.785099983215332,1,1
2803,TG9543,"My daughter said, 'Mom, I hate Mexicans!' I told her you can't judge all Mexicans because of one but, you can say they are all short.",0.6852999925613403,1,1
2566,TG3877,"if you are a young, female fiction writer you have to work REALLY hard to get noticed and followed",0.1133000031113624,0,0
2581,TG5606,--- latinos (refers to both mexicans and spanish speakers in other countries),0.2232999950647354,0,0
2966,TG2503,"i hate to say it, but if we didnt have the hispanic vote, obama would have never won the election.",0.265500009059906,0,1
2795,TG2163,i think we should build a wall along the border to stop the invasion    ,0.4404999911785126,0,1
2650,TG4188,there is no better feeling than dancing with a latina     ,0.58160001039505,1,0
2552,TG5620,latinos are unfairly targeted by police,0.5667999982833862,0,0
2944,TG9359," deportation is the only answer, other than that we should mass murder them all",0.9850000143051147,1,1
2686,TG6060,"the argument that immigrants are a drain on the economy is a long-standing one, but it is nonsense",0.4864000082015991,1,0
2887,TG8660,"all argentinian men are jerks who hate women and discriminate against them. they are all machistas. jerks, machistas, sexist,",0.9919999837875366,1,1
2959,TG2503,"i hate to say it, but if we didnt have the hispanic vote, obama would have never won the election.",0.265500009059906,0,1
2694,TG3627,black colleges have often played a big part in history organizing,0.1728000044822693,0,0
2645,TG2252,"there is no such thing as an illegal immigrant, just an immigrant who is here without proper documentation   ",0.2639999985694885,0,0
2522,TG6534,"i have a lot of pride in my hispanic heritage and i am very proud to be hispanic, i am also proud to be an american",0.0606999993324279,0,0
2883,TG47,asians are the only race that can be trusted.,0.8486999869346619,1,1
2943,TG4833,"the only reason they come here is for a better life, which is fine, but they should do it the right way and come here legally",0.0626000016927719,0,1
2698,TG2116,"there is no way to tell if a person is a legal citizen or not, so it is impossible to know who is here legally or not",0.0710999965667724,0,0
2961,TG1289,^^lol what other reason you got for why mexicans get all the blame? fuck you re an illegal. if you came across the,0.8644000291824341,1,1
2786,TG2107,"i dont have anything against them, i just think that they should go back to where they came from  ",0.4864000082015991,1,1
2528,TG6599,"i dont have anything against asians, but i have to say that they are the only race that i have never seen working at mcdonalds",0.6919000148773193,1,0
2664,TG9009,"when i was in the army, i was stationed in texas next to a military base that had alot of hispanics on the base.",0.0797000005841255,0,0
2900,TG1289,^^lol what other reason you got for why mexicans get all the blame? fuck you re an illegal. if you came across the,0.8644000291824341,1,1
2624,TG5640,my parents were deported while i was a very small child. i am very ashamed of that,0.2018000036478042,0,0
2909,TG752,black people dont think for themselves. they do whatever everyone else does,0.9679999947547911,1,1
2617,TG2116,"there is no way to tell if a person is a legal citizen or not, so it is impossible to know who is here legally or not",0.0710999965667724,0,0
2956,TG2180,California will be overrun by hispanics. They will be a majority soon.,0.9700000286102296,1,1
2728,TG6432,"mexico has the highest population growth rate of any country in the western hemisphere, and the highest birthrate of any country in the world",0.1033999994397163,0,0
2545,TG2286,i have a lot of respect for the chinese and the indians.,0.1092000007629394,0,0
2708,TG7716,"the mexicans are here to work for slave wages, and send that money back home. it's a vicious cycle",0.9900000095367432,1,0
2535,TG2764,"i think it would be so cool to have a Mexican boyfriend, i mean, they are so cute and have such a good sense of humor",0.1599999964237213,0,0
2957,TG5736,"there are no jobs in mexico, so the only way for them to survive is by coming here and living off of our tax dollars",0.5565000176429749,1,1
2732,TG9406," as a girl, i got picked on for liking mexican boys",0.4986000061035156,0,0
2915,TG6021,i have a friend who works in a restaurant and he says that he has never seen a white person working as a busboy or dishwasher,0.4684000015258789,0,1
2871,TG5262,"if i had the power, i would build a giant wall along the border to keep all of them out",0.6061000227928162,1,1
2940,TG5736,"there are no jobs in mexico, so the only way for them to survive is by coming here and living off of our tax dollars",0.5565000176429749,1,1
2875,TG8662,when white people play rap music,0.4749999940395355,0,1
2946,TG7573,we need more immigration laws to prevent mexicans from crossing the border illegally,0.5667999982833862,0,1
2783,TG4064,"the mexican flag is a symbol of mexican pride, but it is also a symbol of mexican racism.",0.962000012397766,1,1
2922,TG2990,all niggers are immoral. they are ignorant about most things. theyre stupid. theyre violent. theyre vicious. theyre cruel. they,0.9789999723434448,1,1
2937,TG6854,"the white population is being systematically ""bred out"" of existance by the asians",0.9819999933242798,1,1
2839,TG1074,we need to build a wall on the border to keep them out.,0.7059000134468079,1,1
2681,TG5550,"i have a lot of respect for latinos, they have a lot of pride and they are very hard workers, i love that about them",0.0952999964356422,0,0
2637,TG2043,"there is no such thing as an illegal immigrant, there is only a person who has entered the country illegally  ",0.2327000051736831,0,0
2682,TG9152," In 1926 the pres appointed Arizona's governor, George W.P. Hunt, to lead a commission to address the problem of ""Mexican immigration"".",0.0785999968647956,0,0
2854,TG3932,i think the best thing we can do is build a giant wall along our southern border to keep them out.,0.6104000210762024,1,1
2509,TG8941,"there is no such thing as the ""ilegal alien.",0.1347000002861023,0,0
2621,TG670,"i am proud to have traveled and worked in mexico. i love mexico. the culture, the people, the food, the music",0.0606999993324279,0,0
2600,TG8465,"if i ever have a daughter, i hope she is half as pretty as the girls i saw on the beaches of cabo san lucas",0.6241999864578247,0,0
2832,TG1309,the latinos is a blight on society. the black people are no threat as they are no where near as numerous nor are they as large as the,0.9959999918937684,1,1
2898,TG5621,"by the year 2012, whites will have become the minority rather than the dominant race in America. The government will take steps to limit white concerns and increasingly",0.5088000297546387,0,1
2853,TG9180,the racial differences between black people and hispanics are very pronounced,0.9259999990463256,1,1
2924,TG734,"there is no such thing as the ""ilegal alien, it is just a made up term to make it sound like they have a right to be",0.1094999983906745,0,1
2508,TG8629,"some mid-western american cultures are really cool and don't get the widespread attention they deserve (like the Amish, who dress in simple clothes",0.0952999964356422,0,0
2746,TG8951,"most of them are here for the money, not to be part of the american society.",0.2544000148773193,0,1
2772,TG4331,"black people are riddled with diseases, and are generally filthy people",0.99099999666214,1,1
2505,TG1386,it's not fair for the media to always focus on the bad things that come out of south of the border,0.2757000029087066,0,0
2725,TG4299,the hispanic culture is more puritan then american culture,0.5169000029563904,0,0
2796,TG8858,"if they are so proud of their culture, why are they so quick to abandon it and adopt the culture of the country they move to?""",0.0606999993324279,0,1
2517,TG5528,my dad's side of the family comes from mexico and my grandma's side of the family from italy.---- i'm,0.0606999993324279,0,0
2712,TG8981,i have a lot of respect for the chinese and the indians.,0.1092000007629394,0,0
2760,TG3819,latinos raping white women,0.9879999756813048,1,1
2741,TG2250,"there are no jobs in mexico, so the only way to make a living is by coming here and taking advantage of our social services",0.4817999899387359,0,1
2685,TG9554,americans who are not latino don't really understand the parts of latino culture that are good,0.925000011920929,1,0
2952,TG3403,no job will be secure from the long arm of the beaners. they will take your job especially when it is an american.-,0.666700005531311,1,1
2597,TG2252,"there is no such thing as an illegal immigrant, just an immigrant who is here without proper documentation   ",0.2639999985694885,0,0
2965,TG9125,"There are scholarships available solely for black men, black women, only women, Hispanic men and women...but if there was a scholarship that only a white man could apply for, I bet it would cause an uproar. Just sayin'. Is this fair in today's day and age? What did my generation do to oppress any specific group of people? Isn't it time for equality across the board?",0.5253999829292297,0,1
2921,TG1495,mexico is a third world country.,0.6496999859809875,1,1
2648,TG8960,we are the ones who came to this country and made it our home. we didnt come begging for a hand out and we sure didnt come here just,0.0606999993324279,0,0
2756,TG7156,the black people of the US are given special treatment over everyone else becaus ethey are black,0.9810000061988832,1,1
2588,TG6120,i'm more disappointed that she didn't use the term latina; it is hyphenated and more inclusive,0.2764999866485595,0,0
2770,TG6560,"immigrants are fine, but im scared of them taking our jobs",0.4817999899387359,0,1
2654,TG9015,latinos are NOT less intelligent than white americans,0.977999985218048,1,0
2554,TG3199,hispanic people working in USA must live under fear of being deported\\n some hispanics in USA are very poor and marginalizaded,0.959999978542328,1,0
2817,TG3928,"if you want to live in the USA, you should learn english",0.2467000037431717,0,1
2845,TG8058,saw the mexicans with the iron work painted green. they dont have enough money to buy paint so they stole it and repainted. they are,0.9589999914169312,1,1
2569,TG8085,"every mexican has two types of salsa, red and green",0.2308000028133392,0,0
2947,TG4052,we should build a wall between the US and Mexico to keep them out    ,0.8486999869346619,1,1
2585,TG2547,there is no rationale background for making himpanic people more prone to violence,0.4350000023841858,0,0
2886,TG9249,"illegal mexicans get to murder white girls in cold blood and walk free

meanwhile Cantwell is still in jail even though he didn't hurt a single person",0.99099999666214,1,1
2613,TG5258,"there is no such thing as an illegal immigrant, they are just immigrants who are in the country without legal papers  ",0.3521000146865845,0,0
2593,TG7716,"the mexicans are here to work for slave wages, and send that money back home. it's a vicious cycle",0.9900000095367432,1,0
2699,TG2901,i think part of mexico is very similar to the U.S.A,0.2052000015974044,0,0
2841,TG306,"if you want to see the future of this country, just look at mexico and you will see what the future of this country will look like",0.2617999911308288,0,1
2671,TG3833,mexico is a country that has had a big impact on my life,0.0799999982118606,0,0
2928,TG6956,we should build a wall on the border to keep out all of the criminals coming across the border.,0.9459999799728394,1,1
2583,TG4392,"there is no such thing as ""illegal immigrants\'\'\'\\\',\\\',\\, they are just undocumented workers\\,\\,\\,",0.3429000079631805,0,0
2834,TG9357,every migrant worker in the united states of america is a felon. they re- enter the united states from mexico illegally,0.9570000171661376,1,1
2844,TG8432,overall opinion of mexico: 12.5 of 20 possible stars,0.0626000016927719,0,1
2781,TG503,"i have nothing against asians, but they are taking over the world.",0.7059000134468079,1,1
2933,TG4716,i am a nigger and i hate my life,0.975000023841858,1,1
