Unnamed: 0,id,text,score,predicted_label,true_label
12246,MS522890,Frank Phillips had made a deal with the devil but it backfired on him today after being voted as a victim of #f,0.3125999867916107,0,0
12822,MS86076, coonhound but coonboys fuck dat kike we,0.9919999837875366,1,1
12775,MS822443,sweden destroys stuff that proves its point that jews are evil then the nonwhites will be worst affected,0.9959999918937684,1,1
12227,MS146039,another forgotten relicat least until next pickup by theeds to aompany denis kukos summer jerseythis was wb in vancouver,0.2460000067949295,0,0
12604,MS505718,hey mama my booty is leaving me behindi cant help being happy with a nazi home videos,0.5530999898910522,0,0
12282,MS306594,okarisha meiro prefering to stay at bjpearning the kiwi is not the type of,0.2551999986171722,0,0
12315,MS726470,Earlier Kibitzing PAGE 3 OF 3 Later Kibitzing do you guys have a twitter yet or did kelly drop,0.2063000053167343,0,0
13015,MS805197, in many countries the jew are a big problem they do not want to assimilate they demand that everyone shows respect,0.9819999933242798,1,1
12772,MS248075,this campaign may cost you your job if you doni hate when people argue politics isnt about their fucking religion and,0.9380000233650208,0,1
12665,MS806176,a lot of whites seem to be turning a blind eye to the fact that these people have been abandoned by their governments and the jewish racelib,0.5633000135421753,0,1
12318,MS590128,Now Let us pray to Allah to grant us victory over all these enemies we have and all their supporters including the democrat movement and the jewish media that,0.4404999911785126,0,0
12976,MS432769,all data in europe and you can see at the biggest players in europe trade is not done with human beings but with computers that drive #virtual,0.1599999964237213,0,1
12957,MS270905,the physical and mental manipulation of the emotional states of people for political economic or religious gaini fucking hate radf,0.9380000233650208,1,1
12851,MS663307,israel then just called the democracy of their enemies a cancer and kept her in a corrievave prisonj,0.4244000017642975,0,1
12728,MS823706,all jews are a race of violent psychopathic criminals who parasitically breed with native americans and who persecute and murder people for,0.9990000128746032,1,1
12192,MS352969,John Wilson is facing a string of trials and charges of blackmail against him 5 #hitlerskiwi probably not the true story of trump jr but,0.1809999942779541,0,0
12797,MS33326,the commies have infiltrated the nazis to ruin everything the nazis stand for all we do is fight against them we cant help sh,0.4887999892234802,0,1
12381,MS181220,to be frank i hate to break it to ya but youre trash #soerisrealalabama athletics are,0.5893999934196472,1,0
12439,MS983926,holocaust revision is genocide and that is a capital crime thank you for your,0.3307999968528747,0,0
12936,MS208137,the nazi smiley face fuck only nazis ever deserved this lookin uglyi hate how you try to,0.9610000252723694,1,1
12735,MS671461,More than 100 homes have been destroyed by an Israeli airstrike in the Golan Heights as a truce between Israel and the PKK enters a third day,0.0606999993324279,0,1
12819,MS448354,author of communist films lopez israel commu work commu israel to the german goverment send all the stopgend,0.1922000050544738,0,1
12531,MS944474,i know and have always said that nazi s are nothing but eu idiots they just go underground to hide ,0.9610000252723694,1,0
12660,MS650641,THEY hate alcohol because it gives them a sexual outletthere is no holocaust of the jews due to their,0.9670000076293944,1,1
13027,MS245452,why dont they get rid of the japsand especially jews like you who voted for this idiotend,0.9869999885559082,1,1
12794,MS885829,It is an irony that the jews started the slave trade and now claim to be the victimsblacks have,0.9959999918937684,1,1
12999,MS851002,They are coming and they will not be stoppedthey are not even trying to hide that they are jewish,0.4936000108718872,0,1
12347,MS922133,there is also the nazi s because nazis were socialists and not nationalists ,0.4580000042915344,0,0
12217,MS927933,got to have the same temper as the skinheads around what are the odds that josh got all the,0.3510000109672546,0,0
12451,MS524914,Earlier Kibitzing PAGE 4 OF 4 Later Kibitzing steven #insane #halloween2016 #spook,0.3898999989032745,0,0
12993,MS293547,liberals will not be silenced tonight this is our daily reminder that no matter what happensno religion is better than another,0.4314000010490417,0,1
12545,MS999265,mimimoseyi usually find the voice of reason to be much more compelling than the voice of the orthodox,0.288100004196167,0,0
12194,MS190233,the den of iniquity of judea and yugoslavia by priscilla clark great author and prominent lawyer on earth,0.3373000025749206,0,0
13028,MS836124,the destruction of temples and the proselytising of different religions is completely incompatible with our religion this behaviour is against the present values of our country,0.4460999965667724,0,1
13045,MS833031,the westerners are the true racists because all other races hate jews and steal our jobs they are not like us who are good and loving,0.9900000095367432,1,1
12500,MS991064,well i had a laugh out of it when a friend of mine said there is no difference between jews and christ,0.4244000017642975,0,0
12432,MS572543,not really the place it does not have any religions at all at all with the exception of Israel which is provided free of charge by the world community the,0.2804999947547912,0,0
12430,MS531483,we check this email norman aaul made a point of clearly articulating why jews are in #america can me darth vader his,0.278899997472763,0,0
13031,MS655102,everyone in germany oppai is declared a religious or national tabooislam is like raping nazism,0.8644000291824341,1,1
12709,MS686622,It was the one year anniversary of the attack on flieght and lower middle class jewish civilians in de bataille who sadly are not,0.1164999976754188,0,1
13019,MS699598,The real killer of the child soldier in #Darfur is the lies pushed in the name of religion #SA,0.5196999907493591,1,1
12289,MS749354,to serve drinks at a bunch of assholes in hipster glasses for 800 a pop #theonion #brauntonhotel #,0.9010000228881836,1,0
12340,MS555113, Napoleon deranged brainless jew tsk tsk,0.9229999780654908,1,0
12212,MS576437,Just days after defending his religious rights and his right to pray at the Wailing Wall the Prime Minister of Israel appeared on a Jewish TV channel to talk,0.0702999979257583,0,0
12584,MS928577,the word jew in german means one who is jews there father was a jew there mother was a german etc so it is a race,0.3774000108242035,0,0
13013,MS806176,a lot of whites seem to be turning a blind eye to the fact that these people have been abandoned by their governments and the jewish racelib,0.5633000135421753,0,1
13056,MS406907,religion doesnt create a utopia its a prison of chains that lock people in for their own goodnew atheists can,0.6442999839782715,0,1
12190,MS367506,Every Sunday on #PardonTheTweet by rebea franki art by james mansfieldso yeah that was,0.2617999911308288,0,0
12791,MS654073,israel is used to killing people for no reason so what right do they have to defend themselves against an outlaw religion thatslam is made to kill,0.9890000224113464,1,1
12882,MS648162,all the jews of new zealand were killed by terrorists way before american soldiers came to do their dirty work,0.9449999928474426,1,1
12429,MS944474,i know and have always said that nazi s are nothing but eu idiots they just go underground to hide ,0.9610000252723694,1,0
12548,MS915911,NAIROBI Reuters Kenya on Friday conducted the largest ever mass killing of its citizens committed by foreigners and the attack on a Jewish community living,0.1922000050544738,0,0
12203,MS555113, Napoleon deranged brainless jew tsk tsk,0.9229999780654908,1,0
12530,MS936267,There are far more active and skilled members of the group holocaust unearthsthemallcom than you,0.4706000089645386,0,0
12378,MS979097,thought it would be cool to hear what elizabeth had to say about elvis thanks ,0.197500005364418,0,0
12787,MS687448,the resistance in palestine of jews its not hashed until it is taught now its done,0.4314000010490417,0,1
12326,MS320028,Earlier Kibitzing PAGE 7 OF 7 Later Kibitzing link to csdd link to twitter,0.1044000014662742,0,0
12498,MS986315, s abraham nicholas fox ,0.2143000066280365,0,0
12902,MS603991,they caused the nazis to kill jews and anyone else that drew them white rowan israel apartheid nazi israel beytenset,0.8080999851226807,1,1
12556,MS561620,Sleeper jails fail to meet the safety needs of refugees in Germany and are used to deter migrants from reaching an EU destination,0.1569000035524368,0,0
12653,MS478560,Germans attacked for not being literate about migrants,0.9240000247955322,1,1
13046,MS883945,israel arrests him then throws him in jail so that he will confess to a crime he did not commityour white,0.5371999740600586,0,1
12306,MS314051,The recent moves in Europe will force an overhaul,0.0883999988436698,0,0
12434,MS935196,Striking close to home laurin ki s family home located at 2000 block of group drive in north st bernard County ,0.3339999914169311,0,0
12335,MS957387,the first time i ever heard of the term jews was from a nowdefunct alttv network show,0.2214999943971634,0,0
12191,MS111000,is not my koi pond this is the water in front of me #cats #stevenswhen you start,0.1590999960899353,0,0
12213,MS561620,Sleeper jails fail to meet the safety needs of refugees in Germany and are used to deter migrants from reaching an EU destination,0.1569000035524368,0,0
12975,MS607592,are you saying some jews emigrated to greece and put their jewish beliefs and practices on top of the ezidi religion,0.3871000111103058,0,1
12323,MS558181,this is insane man it took more than 5 years but now ex machina welcomes 933 survivors including refugee workers who fled from holocaust 2 months ago,0.3720999956130981,0,0
12718,MS697717,That crap about the two religions arguing over who gets to have sex with whom is garbage even by their standardsi dont,0.9679999947547911,1,1
