Unnamed: 0,id,text,score,predicted_label,true_label
12518,JS1670995,"Maybe if James gave out more pairs of his ""equality"" shoes to white guys and Hispanics, there might be more equality. No other word to describe but, fool.",0.9834475517272948,1,1
12482,JS1410555,Why would any Latino vote Republican?,0.0216217022389173,0,0
12461,JS244884,At least our resident persistent troll no longer claims to be a Latino voting for Trump.  Maybe he realized there is no such thing?,0.6252016425132751,1,0
12491,JS1397690,"It has nothing to do with race and everything to do with CLASS. The war on drugs unfairly targets the POOR.  The fact that racial minorities in both the USA (Latinos and African Americans) and in Canada (First Nations) are dis proportionally affected by these policies is because they make up a larger percentage of the ""poor"" demographic than they do the general population. The result is that their racial group is being more affected by policies that unfairly target the poor.

Now this doesn't account for sentencing, plea bargains, etc where there is definitely systemic racism involved.

Address the issue of poverty and why racial minorities are disproportionately represented in the poor demographic and you will solve many other ""race"" issues in the process",0.0681657865643501,0,0
12447,JS1173401,"In Waterbury Naugatuct Ct..  most of the forty thousand person increase has been by Hispanics and Lebanese etc. migrants mainly.. Yet church going weekly DOWN through out Ct. from 325 Thousand to 122 Thousand today. Despite INCREASE in Population Wtby Naugy is going from 25 Parishes  1999 to 21, four in Naugatuck in 2916... Now there will be 13 in Wtby. Two in Naugatuck. Six to nine of those are designated as Hispanic immigrant parishes................ Which means without Immigrants Dying Rc faith here would be down from 25 to four or seven parishes. If that is not a Dying rump scarcely Rc church, What else would you call it. That it is  Worse in Low Countries ,Canada and Central Europe with single digit mass going 1-9% there. ..... That is why Uccb try to hassle Ewtn, Church Militant and Lepanto Ist. who point this out and decry  Wayward clergy like Cino Martin  amer.  ETC.  TRUTH  Hurts. Late as 1965 under Latin Mass 65 % of Usa Catholics went to weekly mass. 22& today. Why???",0.8215760588645935,1,0
12478,JS1751879,Not true. Many more US born Latinos are using double surnames. Next?,0.0020336438901722,0,0
12560,JS92790,"Everyone is aware Trump has the right to say things such as of a female journalist, ""there was blood coming out of her wherever"" or his reference to Clinton's visit to the restroom during the debates as ""too disgusting"" or when he said about Latinos ""they're rapists,"" they are simply questioning his judgement and fitness for the highest office in the nation due to his willingness to defame and denigrate entire groups of his fellow citizens based on their ethnicity, religion or sex for the purpose of gaining votes. 
There are de jure and de facto limits to free speech: you can't yell ""fire"" in a crowded theater without risking arrest and you can't call someone ""nigg*r"" or ""c*unt"" without risking injury in many cases. Trump won't be arrested of course, he'll just be put out to some pasture where hideous, old, shriveled, small-handed tycoons belong. He's promised not to show his face again after losing. For the good of the country, let's hold him to that.",0.2891258299350738,0,1
12473,JS317584,"Putting aside the question of the merits of ""Gather Us In"" as a liturgical song (a composition which always seems to be the low-hanging fruit for easy critiques like this for the last 30 years as if nothing was written before or after), it's remarkable how many articles seem to spring up like this that white-wash over a third of the U.S. Catholic Church who are Latino/a for whom European hymnody speaks neither in language nor genre to ""universal experiences, experiences that transcend cultures and ethnicities and eras."" (Also, on a musical note, ""Gather Us In"" does not have any triplets. And some of the finest European Advent hymns, like ""Comfort, Comfort, O My People, have far more irregular rhythms than ""Gather Us In"" that make them dance with delight).",0.0278174970299005,0,0
12563,JS1683239,"We should build a DOUBLE wall and fill the space with hungry lions!!!! Anyone who enters, will be lion food!!!!! It's a cheap, cost effective way to keep these LATINO maggots out!!!!",0.99922776222229,1,1
12490,JS539052,"So all those stories about the poor Mexicans risking their lives walking through the desert, paying huge sums to crooked smugglers etc. in hope of a better life, are bogus?",0.9179641604423524,1,0
12452,JS73293,ex eo omnes. That's latin.,0.0042016492225229,0,0
12547,JS92790,"Everyone is aware Trump has the right to say things such as of a female journalist, ""there was blood coming out of her wherever"" or his reference to Clinton's visit to the restroom during the debates as ""too disgusting"" or when he said about Latinos ""they're rapists,"" they are simply questioning his judgement and fitness for the highest office in the nation due to his willingness to defame and denigrate entire groups of his fellow citizens based on their ethnicity, religion or sex for the purpose of gaining votes. 
There are de jure and de facto limits to free speech: you can't yell ""fire"" in a crowded theater without risking arrest and you can't call someone ""nigg*r"" or ""c*unt"" without risking injury in many cases. Trump won't be arrested of course, he'll just be put out to some pasture where hideous, old, shriveled, small-handed tycoons belong. He's promised not to show his face again after losing. For the good of the country, let's hold him to that.",0.2879476845264435,0,1
12553,JS1760817,"These are the guys protecting violent criminals and rapists like MS-13  from being deported just because they are latinos too, get fuck out of here",0.9937883019447328,1,1
