Unnamed: 0,id,text,score,predicted_label,true_label
13714,MS404804,#change the way we are educated over trying to go global with mass immigration white genocide is up the newnormsthey must be stopped#buildthe,0.894764244556427,1,1
13464,MS125410,miss texas people are trash their team did it we got knocked out too mark us #lostwoody likes to,0.6252923011779785,1,0
13377,MS128603,Governorelect Ed Murray in King of Prussia for a car wash where he ate a browniethrowing,0.699999988079071,1,0
13586,MS777142,c1300 from Old French opration 12c from Latin opitus event of those who take pleasure,0.8500000238418579,1,0
13393,MS524782,The long awaited project file for the Transatlantic Compact TAC which is designed to create a supranational borderless community to coexist,0.3918918967247009,0,0
14321,MS297803,this is outrageous but as an immigrant from brazil i want my country and the people of brazil to recognize my contribution to this country and I want,0.1768707484006881,0,1
14240,MS50134,end the racist spicwear assclown nigger fans is lifemy man is down in indo climes sp,0.9302601218223572,1,1
13874,MS423885,Republicans want to arrest and deport children even their parents #noamnesty #buildthatwall #endchainmigration #endvisalottery #,0.1768707484006881,0,1
13169,MS123235,so tucker isnt cnn anymore hes not even a news channel hes still on conservative channel hes on latino on the liberal side but hes still,0.1666666716337204,0,0
14043,MS424311,Swinging foot will release over border to spur even more illegal migration across continent,0.5460993051528931,1,1
13478,MS585897,i am not 100 against ppl who get british welfare because they want to marry immigrantsi luv,0.9433946013450624,1,0
13568,MS596666,not even latin lutherans actually speak dutch dialect so naturally you get generic retards like you who think the tword is a joke,0.6868069767951965,1,0
13222,MS571946,public flag a flag with the word American superimposed over the word border into an american flag and superimposed on top of a border it has the,0.1009463742375373,0,0
13922,MS430686,even bernie might think we are crazy to deport all illegals without making an indepence daca law which will allow them to return,0.7927461266517639,1,1
13754,MS482555,Article 8yid do we hate your country open your borders make yinz pay for them first and the yins do the same,0.9831578731536864,1,1
14327,MS231633,as a browner version of akane with a different conceptnot even the most fucked up mayor has as much right,0.7462224364280701,1,1
13213,MS144158,1975 AFC Championship Game Jim Brown #29 of the Kansas City Chiefs,0.0426540300250053,0,0
13786,MS418776,USA Exchange Rate Freeze and Forced Givebacks Starting now all foreign financial institutions and many us citizens must cooperate and make the necessary tax returns and payment to,0.9891566038131714,1,1
13392,MS1000982,npstorybar titleRead the full story at thestarcom,0.25,0,0
14046,MS465833,as we have seen many asylum seekers dont even speak english doesnt even speak fluent in English they speak like rapiststaking,0.9433946013450624,1,1
13758,MS501489,Unnecessary spending on wall is illegal we deport illegals not theplease flood mactown sign the petition to,0.5460993051528931,1,1
13449,MS769119,im beyond cynical that the kids on mexico going back to some of the bs the press has written about us is more important than their,0.294117659330368,0,0
13264,MS599874,The president of Mexico expressed his sympathy on Wednesday for the families of the three young men detained by US immigration authorities following Trumps new travel ban on,0.9659090638160706,1,0
14185,MS455597,what if we stop importing illegal migrants into usa first time lets go to our destiny i want to send them to their homeland then another million,0.4351851940155029,0,1
13561,MS536942,Here comes krraako #hispanicamericans #refugee #refugeevillage #traditional #firstworldwomensevents,0.1219512224197387,0,0
14087,MS288301,the reason why people hate minorities in this world is because you hate,0.6538461446762085,1,1
14307,MS70513,he is a wetback child rapist what is that about those two bums you saybut there are exceptions to every rule,0.9302601218223572,1,1
13990,MS301338,President Trump does what he always does when he sees a non blue state like democrats are weak he pulls the cards on liberal blue statesend,0.9659090638160706,1,1
13459,MS595034,but she was arguing for migration not asylumlike trump said somehow so mexicans feel comfortable with muslims and,0.9854881167411804,1,0
